timestamp;numberOfPackets;packetsTotalSize;packetsMean
921176520;2536;541391;213.48225552050474
921176580;1528;311018;203.5458115183246
921176640;3394;577889;170.2678255745433
921176700;3589;707117;197.02340484814712
921176760;1405;251206;178.79430604982207
921176820;1616;229727;142.15779702970298
921176880;1767;142050;80.39049235993208
921176940;2376;354930;149.38131313131314
921177000;1943;360395;185.48378795676788
921177060;2269;299836;132.1445570736007
921177120;2944;241112;81.89945652173913
921177180;3061;467949;152.87455080039203
921177240;4470;479878;107.35525727069351
921177300;4410;483327;109.59795918367347
921177360;3963;648458;163.6280595508453
921177420;3006;422354;140.50365934797074
921177480;2882;184736;64.0999306037474
921177540;3736;432534;115.77462526766595
921177600;1572;101557;64.60368956743002
921177660;2262;344319;152.21883289124668
921177720;2067;385267;186.38945331398162
921177780;3124;345912;110.72727272727273
921177840;1716;152153;88.66724941724942
921177900;2291;261634;114.20078568310781
921177960;3189;500330;156.89244277202886
921178020;3048;463403;152.03510498687663
921178080;2545;445783;175.16031434184677
921178140;2514;295641;117.59785202863962
921178200;1900;249908;131.53052631578947
921178260;1610;198862;123.5167701863354
921178320;2837;554125;195.32076136764186
921178380;2160;520886;241.15092592592592
921178440;2451;505781;206.35699714402284
921178500;2144;422778;197.1912313432836
921178560;2384;599296;251.38255033557047
921178620;2405;366768;152.5022869022869
921178680;2639;603286;228.6040166729822
921178740;4438;788801;177.7379450202794
921178800;3868;584716;151.1675284384695
921178860;3191;700823;219.62488248198056
921178920;4526;778162;171.93150684931507
921178980;2553;240400;94.16372894633764
921179040;2644;525779;198.85741301059002
921179100;3348;482725;144.1830943847073
921179160;4689;828419;176.6728513542333
921179220;3739;784696;209.86787911206204
921179280;2518;464265;184.37847498014298
921179340;2755;367810;133.50635208711435
921179400;2210;285674;129.26425339366517
921179460;2555;620352;242.79921722113502
921179520;4705;651243;138.41509032943677
921179580;3897;746425;191.53836284321272
921179640;2164;254531;117.62060998151571
921179700;2570;537691;209.21828793774318
921179760;4694;889519;189.5012782275245
921179820;3222;473303;146.89726877715705
921179880;3814;560672;147.00367068694285
921179940;3148;598636;190.16391359593393
921180000;2363;571436;241.82649174777825
921180060;2780;483112;173.78129496402877
921180120;3184;449514;141.17902010050253
921180180;2498;312033;124.91313050440353
921180240;2788;612372;219.64562410329987
921180300;3651;571811;156.61763900301287
921180360;1796;197187;109.79231625835189
921180420;3026;442775;146.3235294117647
921180480;3598;415997;115.61895497498611
921180540;2410;365964;151.85228215767634
921180600;2686;727049;270.68093819806404
921180660;2151;276784;128.67689446768944
921180720;2456;1448459;589.7634364820847
921180780;1341;219561;163.72930648769574
921180840;1679;275155;163.88028588445502
921180900;2252;292120;129.7158081705151
921180960;3012;484394;160.82138114209826
921181020;2752;454314;165.08502906976744
921181080;1869;251251;134.4307116104869
921181140;1293;94785;73.30626450116009
921181200;2155;520094;241.34292343387472
921181260;2893;336391;116.27756653992395
921181320;3110;558714;179.6508038585209
921181380;2546;601095;236.09387274155537
921181440;1731;129673;74.91218948584633
921181500;3175;364923;114.9363779527559
921181560;3293;331540;100.68023079259034
921181620;2093;300794;143.71428571428572
921181680;990;81034;81.85252525252525
921181740;3284;480667;146.3663215590743
921181800;2143;280027;130.67055529631358
921181860;2239;509079;227.36891469405984
921181920;1209;123850;102.44003308519437
921181980;1390;289853;208.5273381294964
921182040;1864;166558;89.35515021459227
921182100;1520;327805;215.66118421052633
921182160;2646;1638603;619.2755102040817
921182220;2871;647412;225.5005224660397
921182280;1304;194639;149.26303680981596
921182340;1699;259916;152.98175397292525
921182400;1286;248097;192.92146189735615
921182460;1217;145524;119.57600657354149
921182520;1588;424641;267.40617128463475
921182580;1654;651818;394.0858524788392
921182640;1603;600140;374.38552713661886
921182700;1477;325487;220.37034529451591
921182760;1552;531573;342.5083762886598
921182820;2151;685998;318.9205020920502
921182880;2242;482232;215.09009812667261
921182940;3004;666913;222.0083222370173
921183000;1084;123697;114.11162361623616
921183060;2333;476401;204.20102871838833
921183120;2185;599778;274.4979405034325
921183180;2470;502387;203.39554655870447
921183240;1484;316325;213.15700808625337
921183300;2374;855864;360.51558550968826
921183360;2788;678297;243.2916068866571
921183420;2321;475995;205.0818612666954
921183480;2945;1346790;457.31409168081495
921183540;2611;822699;315.0896208349291
921183600;3549;910468;256.54212454212455
921183660;2777;931055;335.27367662945625
921183720;2199;499407;227.10641200545703
921183780;3500;981436;280.4102857142857
921183840;1762;439919;249.67026106696935
921183900;1411;307122;217.66265060240963
921183960;2243;425055;189.50289790459206
921184020;2411;256058;106.20406470344255
921184080;3290;777396;236.29057750759878
921184140;2350;532678;226.67148936170213
921184200;2630;617778;234.89657794676805
921184260;3211;765479;238.39271255060729
921184320;2493;622539;249.71480144404333
921184380;2123;406389;191.42204427696655
921184440;3971;1116778;281.2334424578192
921184500;2275;347344;152.67868131868133
921184560;3404;405411;119.09841363102232
921184620;2903;642485;221.3176024801929
921184680;1741;332009;190.70017231476163
921184740;2311;383583;165.98139333621808
921184800;4960;910310;183.53024193548387
921184860;2017;293139;145.3341596430342
921184920;2844;424030;149.09634317862165
921184980;3881;1396297;359.77763463024996
921185040;3160;1006497;318.5117088607595
921185100;2527;453453;179.44321329639888
921185160;3021;718820;237.94107911287654
921185220;4896;1091030;222.84109477124184
921185280;1436;336546;234.36350974930363
921185340;1943;531152;273.3669583118888
921185400;3896;1242760;318.98357289527723
921185460;2356;280972;119.25806451612904
921185520;1596;523192;327.81453634085216
921185580;1471;253104;172.06254248810333
921185640;2002;169520;84.67532467532467
921185700;2878;615381;213.82244614315496
921185760;2843;405897;142.77066479071402
921185820;2640;593020;224.62878787878788
921185880;2034;444943;218.7527040314651
921185940;2772;457555;165.06313131313132
921186000;3109;370285;119.10099710517851
921186060;3009;509393;169.28979727484213
921186120;3340;1015702;304.10239520958083
921186180;3088;760445;246.2580958549223
921186240;1900;297006;156.31894736842105
921186300;1681;184249;109.60678167757287
921186360;1018;131722;129.39292730844792
921186420;1972;231001;117.14046653144017
921186480;1479;226185;152.93103448275863
921186540;2884;593196;205.6851595006935
921186600;1411;135794;96.23954642097803
921186660;1378;232127;168.4521044992743
921186720;1939;334593;172.5595667870036
921186780;2105;401256;190.6204275534442
921186840;1267;126581;99.9060773480663
921186900;1346;189606;140.86627043090638
921186960;1671;181671;108.71992818671454
921187020;2001;142510;71.21939030484758
921187080;2179;224475;103.01743919229004
921187140;1580;299946;189.8392405063291
921187200;1725;232223;134.62202898550726
921187260;1217;93933;77.18405916187346
921187320;2265;238300;105.20971302428256
921187380;1928;198342;102.87448132780084
921187440;1951;190451;97.61711942593541
921187500;1758;325724;185.28100113765643
921187560;1859;167409;90.05325443786982
921187620;1033;95397;92.34946757018393
921187680;1904;356568;187.2731092436975
921187740;1529;271846;177.79332897318508
921187800;1457;337007;231.30199039121482
921187860;3358;693801;206.61137581893985
921187920;1708;436707;255.68325526932085
921187980;2150;834013;387.9130232558139
921188040;2147;629451;293.17699115044246
921188100;1423;128958;90.62403373155306
921188160;1314;176135;134.044901065449
921188220;3357;668723;199.2025618111409
921188280;2840;447785;157.67077464788733
921188340;2490;541556;217.49236947791164
921188400;1269;178154;140.3892828999212
921188460;1486;174119;117.17294751009422
921188520;1732;393714;227.3175519630485
921188580;1667;249852;149.88122375524895
921188640;1867;326018;174.62131762185325
921188700;1687;195403;115.82868998221696
921188760;2961;793876;268.11077338736914
921188820;2476;542806;219.22697899838448
921188880;3202;619095;193.3463460337289
921188940;3226;1305920;404.81091134531925
921189000;1756;257256;146.501138952164
921189060;1549;413877;267.1897998708844
921189120;1462;350799;239.94459644322845
921189180;1690;154224;91.2568047337278
921189240;1394;155421;111.49282639885223
921189300;1259;204879;162.73153296266878
921189360;2549;404050;158.51314240878776
921189420;2500;321637;128.6548
921189480;1531;716578;468.04572175048986
921189540;1596;310837;194.76002506265664
921189600;1138;221803;194.90597539543057
921189660;1126;188352;167.2753108348135
921189720;3883;995014;256.2487767190317
921189780;3506;670495;191.24215630347976
921189840;2012;454134;225.7127236580517
921189900;2185;531079;243.0567505720824
921189960;1712;604157;352.8954439252336
921190020;2136;690711;323.3665730337079
921190080;1309;242409;185.18640183346065
921190140;1646;453151;275.30437424058323
921190200;1186;261768;220.7150084317032
921190260;2586;1010958;390.93503480278423
921190320;2248;1144903;509.298487544484
921190380;2934;1013403;345.3997955010225
921190440;1208;712975;590.2110927152318
921190500;1228;326545;265.9161237785016
921190560;2025;615343;303.87308641975307
921190620;1610;555444;344.9962732919255
921190680;2302;1127372;489.7358818418766
921190740;2866;1239991;432.655617585485
921190800;2088;696338;333.4952107279693
921190860;1774;546430;308.02142051860204
921190920;2642;589503;223.12755488266464
921190980;1974;509700;258.20668693009117
921191040;1646;535219;325.1634264884569
921191100;2159;748179;346.5396016674386
921191160;1606;418433;260.54358655043586
921191220;2824;529852;187.62464589235128
921191280;1843;550965;298.9500813890396
921191340;2486;459197;184.71319388576026
921191400;1385;194340;140.31768953068593
921191460;1564;294013;187.9878516624041
921191520;1676;336378;200.70286396181385
921191580;1152;209388;181.76041666666666
921191640;1389;197624;142.27789776817855
921191700;3313;691664;208.7727135526713
921191760;2374;300145;126.43007582139849
921191820;2878;426830;148.30785267546906
921191880;3107;742969;239.12745413582235
921191940;2021;294689;145.8134586838199
921192000;1626;378415;232.72755227552275
921192060;818;176244;215.45721271393643
921192120;1210;242229;200.1892561983471
921192180;1533;295941;193.04696673189824
921192240;1453;211713;145.7075017205781
921192300;1141;272207;238.56879929886065
921192360;1600;285016;178.135
921192420;1122;216988;193.3939393939394
921192480;1053;270557;256.9392212725546
921192540;988;167069;169.09817813765181
921192600;2491;472667;189.7498996386993
921192660;1702;396128;232.74265569917745
921192720;869;132654;152.6513233601841
921192780;4824;3196534;662.6314262023217
921192840;2012;1117261;555.2987077534791
921192900;1388;121807;87.757204610951
921192960;353;69301;196.32011331444758
921193020;1482;236622;159.66396761133603
921193080;679;123304;181.59646539027983
921193140;439;77402;176.3143507972665
921193200;413;39654;96.01452784503633
921193260;744;114091;153.3481182795699
921193320;594;47429;79.84680134680134
921193380;1048;63793;60.87118320610687
921193440;220;48118;218.71818181818182
921193500;903;251121;278.09634551495014
921193560;2737;838008;306.17756667884544
921193620;2826;1360227;481.3259023354565
921193680;1076;208488;193.76208178438662
921193740;1490;153584;103.0765100671141
921193800;2305;193452;83.92711496746205
921193860;1166;78772;67.55746140651802
921193920;638;41031;64.31191222570533
921193980;654;89955;137.545871559633
921194040;963;81568;84.70197300103843
921194100;1421;95437;67.16185784658691
921194160;662;55512;83.85498489425981
921194220;1389;86064;61.961123110151185
921194280;1582;180305;113.97281921618205
921194340;680;93952;138.16470588235293
921194400;678;104936;154.77286135693214
921194460;653;86525;132.50382848392036
921194520;684;58307;85.24415204678363
921194580;617;39564;64.12317666126418
921194640;1204;181108;150.421926910299
921194700;736;57461;78.07201086956522
921194760;872;87680;100.55045871559633
921194820;398;84827;213.13316582914572
921194880;525;32567;62.032380952380954
921194940;225;27513;122.28
921195000;503;43755;86.98807157057654
921195060;701;43502;62.05706134094151
921195120;1265;312229;246.82134387351778
921195180;890;110778;124.46966292134832
921195240;844;52471;62.16943127962085
921195300;408;28383;69.56617647058823
921195360;823;72619;88.23693803159173
921195420;607;111218;183.22570016474464
921195480;593;55852;94.18549747048904
921195540;365;102543;280.9397260273973
921195600;268;17691;66.01119402985074
921195660;815;103451;126.93374233128834
921195720;200;49432;247.16
921195780;895;156115;174.43016759776538
921195840;851;74809;87.90716803760282
921195900;207;13930;67.29468599033817
921195960;457;28791;63
921196020;254;16113;63.43700787401575
921196080;348;54804;157.48275862068965
921196140;340;22325;65.66176470588235
921196200;1111;114263;102.84698469846985
921196260;879;162582;184.96245733788396
921196320;662;45761;69.12537764350454
921196380;591;68708;116.25719120135363
921196440;477;53026;111.16561844863732
921196500;424;26779;63.158018867924525
921196560;572;63680;111.32867132867133
921196620;225;35470;157.64444444444445
921196680;711;58484;82.25597749648382
921196740;609;107393;176.3431855500821
921196800;335;21245;63.417910447761194
921196860;341;21286;62.422287390029325
921196920;940;78202;83.1936170212766
921196980;343;60522;176.44897959183675
921197040;585;38064;65.06666666666666
921197100;448;27993;62.484375
921197160;957;212832;222.3949843260188
921197220;956;71261;74.5407949790795
921197280;111;8862;79.83783783783784
921197340;293;39392;134.44368600682594
921197400;553;40167;72.63471971066907
921197460;472;109834;232.69915254237287
921197520;337;29245;86.78041543026706
921197580;115;24057;209.19130434782608
921197640;437;55092;126.06864988558353
921197700;466;41140;88.28326180257511
921197760;606;161286;266.1485148514852
921197820;740;208392;281.6108108108108
921197880;113;10300;91.15044247787611
921197940;1686;261462;155.07829181494662
921198000;639;39212;61.364632237871675
921198060;489;31221;63.84662576687116
921198120;602;51208;85.06312292358804
921198180;631;46730;74.05705229793978
921198240;1167;308346;264.2210796915167
921198300;1000;205287;205.287
921198360;389;125010;321.3624678663239
921198420;573;179305;312.92321116928446
921198480;751;50429;67.1491344873502
921198540;548;49684;90.66423357664233
921198600;511;144416;282.61448140900194
921198660;674;193430;286.9881305637982
921198720;1243;324861;261.3523732904264
921198780;244;47328;193.9672131147541
921198840;415;80725;194.51807228915663
